time,ANM,Non-ANM,Total
2022-01-06 14:14:00+00:00,16.681998,19.41,36.091998000000004
2022-01-06 14:15:00+00:00,16.673996,18.899,35.572996
2022-01-06 14:16:00+00:00,16.673996,18.899,35.572996
2022-01-06 14:17:00+00:00,16.994,19.055,36.049
2022-01-06 14:18:00+00:00,17.173,18.914,36.087
2022-01-06 14:19:00+00:00,16.889,19.676,36.565
2022-01-06 14:20:00+00:00,16.715998,18.43,35.145998
2022-01-06 14:21:00+00:00,16.875002,18.743,35.618002
2022-01-06 14:22:00+00:00,16.915996,18.743,35.658996
2022-01-06 14:23:00+00:00,16.438004,18.717,35.155004
2022-01-06 14:24:00+00:00,16.792,18.521,35.313
2022-01-06 14:25:00+00:00,16.911006,18.556,35.467006
2022-01-06 14:26:00+00:00,17.058998,18.426,35.484998
2022-01-06 14:27:00+00:00,17.041002,18.412,35.453002
2022-01-06 14:28:00+00:00,16.931,18.364,35.295
2022-01-06 14:29:00+00:00,16.94,18.29,35.230000000000004
2022-01-06 14:30:00+00:00,17.008,18.621,35.629
2022-01-06 14:31:00+00:00,17.001998,19.325,36.326998
2022-01-06 14:32:00+00:00,16.813002,19.345,36.158001999999996
2022-01-06 14:33:00+00:00,16.946,19.502,36.448
2022-01-06 14:34:00+00:00,16.825994,19.596,36.421994
2022-01-06 14:35:00+00:00,16.825994,19.596,36.421994
2022-01-06 14:36:00+00:00,17.112,19.384,36.495999999999995
2022-01-06 14:37:00+00:00,17.112,19.384,36.495999999999995
2022-01-06 14:38:00+00:00,16.841,19.653,36.494
2022-01-06 14:39:00+00:00,16.747998,18.381,35.128997999999996
2022-01-06 14:40:00+00:00,16.988002,18.106,35.094002
2022-01-06 14:41:00+00:00,16.810996,18.862,35.672996
2022-01-06 14:42:00+00:00,16.864,18.792,35.656000000000006
2022-01-06 14:43:00+00:00,16.757,18.947,35.704
2022-01-06 14:44:00+00:00,16.940998,18.421,35.361998
2022-01-06 14:45:00+00:00,16.822996,19.136,35.958996
2022-01-06 14:46:00+00:00,16.486996,19.494,35.980996000000005
2022-01-06 14:47:00+00:00,16.858996,19.234,36.092996
2022-01-06 14:48:00+00:00,16.772,19.245,36.016999999999996
2022-01-06 14:49:00+00:00,16.956,18.784,35.739999999999995
2022-01-06 14:50:00+00:00,16.956994,19.208,36.164994
2022-01-06 14:51:00+00:00,16.883002,19.253,36.136002000000005
2022-01-06 14:52:00+00:00,16.591002,19.081,35.672002
2022-01-06 14:53:00+00:00,16.992,19.339,36.331
2022-01-06 14:54:00+00:00,16.724,19.498,36.222
2022-01-06 14:55:00+00:00,16.840996,18.807,35.647996
2022-01-06 14:56:00+00:00,16.897998,18.896,35.793998
2022-01-06 14:57:00+00:00,16.973996,19.256,36.229996
2022-01-06 14:58:00+00:00,16.537996,18.994,35.531996
2022-01-06 14:59:00+00:00,16.714998,19.066,35.780998
2022-01-06 15:00:00+00:00,16.714998,19.066,35.780998
2022-01-06 15:01:00+00:00,16.581998,18.412,34.993998
2022-01-06 15:02:00+00:00,16.706,19.154,35.86
2022-01-06 15:03:00+00:00,16.65,18.678,35.328
2022-01-06 15:04:00+00:00,16.220999,18.08,34.300999
2022-01-06 15:05:00+00:00,16.221998,18.215,34.436998
2022-01-06 15:06:00+00:00,16.876,18.769,35.644999999999996
2022-01-06 15:07:00+00:00,17.074002,18.453,35.527001999999996
2022-01-06 15:08:00+00:00,16.733998,18.59,35.323998
2022-01-06 15:09:00+00:00,16.852,17.852,34.704
2022-01-06 15:10:00+00:00,16.92,18.137,35.057
2022-01-06 15:11:00+00:00,16.923002,18.405,35.328002
2022-01-06 15:12:00+00:00,16.914,18.517,35.431
2022-01-06 15:13:00+00:00,16.843998,17.948,34.791998
2022-01-06 15:14:00+00:00,16.903004,18.17,35.073004
2022-01-06 15:15:00+00:00,16.7,18.611,35.311
2022-01-06 15:16:00+00:00,16.911996,17.991,34.902996
2022-01-06 15:17:00+00:00,16.363994,17.786,34.14999400000001
2022-01-06 15:18:00+00:00,16.619998,17.697,34.316998
2022-01-06 15:19:00+00:00,16.700002,17.351,34.051002
2022-01-06 15:20:00+00:00,16.630998,17.223,33.853998000000004
2022-01-06 15:21:00+00:00,16.72,16.702,33.422
2022-01-06 15:22:00+00:00,16.661998,16.013,32.674998
2022-01-06 15:23:00+00:00,16.448998,16.375,32.823998
2022-01-06 15:24:00+00:00,16.168003,16.405,32.573003
2022-01-06 15:25:00+00:00,16.168003,16.405,32.573003
2022-01-06 15:26:00+00:00,16.572004,16.701,33.273004
2022-01-06 15:27:00+00:00,16.539,16.636,33.175
2022-01-06 15:28:00+00:00,16.668004,16.827,33.495004
2022-01-06 15:29:00+00:00,16.801,16.619,33.42
2022-01-06 15:30:00+00:00,16.505002,16.843,33.348002
2022-01-06 15:31:00+00:00,16.857002,16.35,33.207002
2022-01-06 15:32:00+00:00,16.876002,16.509,33.385002
2022-01-06 15:33:00+00:00,16.798,16.764,33.562
2022-01-06 15:34:00+00:00,16.776,16.244,33.019999999999996
2022-01-06 15:35:00+00:00,16.776,16.244,33.019999999999996
2022-01-06 15:36:00+00:00,16.868,16.584,33.452
2022-01-06 15:37:00+00:00,17.158,16.102,33.260000000000005
2022-01-06 15:38:00+00:00,17.020998,15.922,32.942998
2022-01-06 15:39:00+00:00,16.784998,16.687,33.471998
2022-01-06 15:40:00+00:00,16.718,16.318,33.036
2022-01-06 15:41:00+00:00,16.738,16.4,33.138
2022-01-06 15:42:00+00:00,16.813004,16.629,33.442004
2022-01-06 15:43:00+00:00,16.568,16.737,33.305
2022-01-06 15:44:00+00:00,16.625998,16.498,33.123998
2022-01-06 15:45:00+00:00,16.661,16.246,32.907
2022-01-06 15:46:00+00:00,16.526004,16.96,33.486004
2022-01-06 15:47:00+00:00,16.817006,16.581,33.398005999999995
2022-01-06 15:48:00+00:00,16.449,16.707,33.156000000000006
2022-01-06 15:49:00+00:00,16.449,16.707,33.156000000000006
2022-01-06 15:50:00+00:00,16.703002,16.587,33.290002
2022-01-06 15:51:00+00:00,16.792,16.44,33.232
2022-01-06 15:52:00+00:00,16.531002,16.656,33.187002
2022-01-06 15:53:00+00:00,16.955002,16.455,33.410002
2022-01-06 15:54:00+00:00,16.857998,16.678,33.535998
2022-01-06 15:55:00+00:00,16.920998,16.657,33.577998
2022-01-06 15:56:00+00:00,16.838996,16.634,33.472996
2022-01-06 15:57:00+00:00,16.709002,16.201,32.910002000000006
2022-01-06 15:58:00+00:00,16.771002,16.507,33.278002
2022-01-06 15:59:00+00:00,16.771002,16.507,33.278002
2022-01-06 16:00:00+00:00,16.720002,16.54,33.260002
2022-01-06 16:01:00+00:00,16.526002,15.971,32.497001999999995
2022-01-06 16:02:00+00:00,16.797,15.802,32.599000000000004
2022-01-06 16:03:00+00:00,16.634002,16.15,32.784002
2022-01-06 16:04:00+00:00,16.879,15.912,32.791000000000004
2022-01-06 16:05:00+00:00,16.368999,16.493,32.861999
2022-01-06 16:06:00+00:00,16.294003,16.027,32.321003000000005
2022-01-06 16:07:00+00:00,16.294003,16.027,32.321003000000005
2022-01-06 16:08:00+00:00,16.769,14.843,31.612
2022-01-06 16:09:00+00:00,16.769,14.843,31.612
2022-01-06 16:10:00+00:00,16.912,15.951,32.863
2022-01-06 16:11:00+00:00,16.912,15.951,32.863
2022-01-06 16:12:00+00:00,16.554,16.376,32.93
2022-01-06 16:13:00+00:00,16.669998,16.235,32.904998
2022-01-06 16:14:00+00:00,16.330002,15.63,31.960002000000003
2022-01-06 16:15:00+00:00,16.582,15.197,31.779
2022-01-06 16:16:00+00:00,16.607002,16.213,32.820002
2022-01-06 16:17:00+00:00,16.285002,15.99,32.275002
2022-01-06 16:18:00+00:00,16.285002,15.99,32.275002
2022-01-06 16:19:00+00:00,16.668002,15.278,31.946002
2022-01-06 16:20:00+00:00,16.460002,15.818,32.278002
2022-01-06 16:21:00+00:00,16.577004,15.548,32.125004
2022-01-06 16:22:00+00:00,16.402,16.44,32.842
2022-01-06 16:23:00+00:00,16.663004,16.216,32.879004
2022-01-06 16:24:00+00:00,16.946998,16.136,33.082998
2022-01-06 16:25:00+00:00,16.545998,16.603,33.148998000000006
2022-01-06 16:26:00+00:00,16.847996,16.41,33.257996
2022-01-06 16:27:00+00:00,16.471998,16.457,32.928998
2022-01-06 16:28:00+00:00,16.659,16.607,33.266
2022-01-06 16:29:00+00:00,16.659,16.607,33.266
2022-01-06 16:30:00+00:00,16.647,16.75,33.397
2022-01-06 16:31:00+00:00,16.813004,16.548,33.361003999999994
2022-01-06 16:32:00+00:00,16.712004,16.016,32.728004
2022-01-06 16:33:00+00:00,16.712004,16.016,32.728004
2022-01-06 16:34:00+00:00,16.542002,16.477,33.019002
2022-01-06 16:35:00+00:00,16.592,16.408,33.0
2022-01-06 16:36:00+00:00,16.393002,16.101,32.494001999999995
2022-01-06 16:37:00+00:00,16.885002,16.305,33.190002
2022-01-06 16:38:00+00:00,16.793,16.102,32.894999999999996
2022-01-06 16:39:00+00:00,16.793,16.102,32.894999999999996
2022-01-06 16:40:00+00:00,16.389004,16.373,32.762004000000005
2022-01-06 16:41:00+00:00,16.471,16.122,32.593
2022-01-06 16:42:00+00:00,16.191,16.336,32.527
2022-01-06 16:43:00+00:00,16.577998,16.209,32.786998
2022-01-06 16:44:00+00:00,16.7,16.423,33.123
2022-01-06 16:45:00+00:00,16.489,16.538,33.027
2022-01-06 16:46:00+00:00,16.599002,16.602,33.201002
2022-01-06 16:47:00+00:00,16.423002,16.266,32.689002
2022-01-06 16:48:00+00:00,16.613002,16.099,32.712002
2022-01-06 16:49:00+00:00,16.545004,16.058,32.603004
2022-01-06 16:50:00+00:00,16.762002,16.559,33.321002
2022-01-06 16:51:00+00:00,16.712996,15.934,32.646996
2022-01-06 16:52:00+00:00,16.476002,16.381,32.857002
2022-01-06 16:53:00+00:00,16.786996,16.282,33.068996
2022-01-06 16:54:00+00:00,16.719002,16.427,33.146001999999996
2022-01-06 16:55:00+00:00,16.471002,16.37,32.841002
2022-01-06 16:56:00+00:00,16.471002,16.37,32.841002
2022-01-06 16:57:00+00:00,16.989998,16.392,33.381997999999996
2022-01-06 16:58:00+00:00,16.496004,15.908,32.404004
2022-01-06 16:59:00+00:00,16.608998,16.434,33.042998
2022-01-06 17:00:00+00:00,16.608998,16.434,33.042998
2022-01-06 17:01:00+00:00,16.652002,16.283,32.935002
2022-01-06 17:02:00+00:00,16.906002,16.499,33.405001999999996
2022-01-06 17:03:00+00:00,16.305,15.998,32.303
2022-01-06 17:04:00+00:00,16.408998,15.963,32.371998
2022-01-06 17:05:00+00:00,16.772002,15.955,32.727002
2022-01-06 17:06:00+00:00,16.418006,16.171,32.589006
2022-01-06 17:07:00+00:00,16.165001,16.185,32.350001
2022-01-06 17:08:00+00:00,16.177002,16.32,32.497002
2022-01-06 17:09:00+00:00,16.438,16.325,32.763
2022-01-06 17:10:00+00:00,16.439002,16.425,32.864002
2022-01-06 17:11:00+00:00,16.723002,16.321,33.044002000000006
2022-01-06 17:12:00+00:00,16.448,16.226,32.674
2022-01-06 17:13:00+00:00,16.571002,16.115,32.686002
2022-01-06 17:14:00+00:00,16.915996,16.393,33.308996
2022-01-06 17:15:00+00:00,16.800002,15.83,32.630002
2022-01-06 17:16:00+00:00,16.805002,16.612,33.417002
2022-01-06 17:17:00+00:00,16.563,16.586,33.149
2022-01-06 17:18:00+00:00,16.766998,16.661,33.427998
2022-01-06 17:19:00+00:00,16.766998,16.661,33.427998
2022-01-06 17:20:00+00:00,16.279001,16.484,32.763001
2022-01-06 17:21:00+00:00,16.279001,16.484,32.763001
2022-01-06 17:22:00+00:00,16.739,16.544,33.283
2022-01-06 17:23:00+00:00,16.326004,16.575,32.901004
2022-01-06 17:24:00+00:00,16.436,16.41,32.846000000000004
2022-01-06 17:25:00+00:00,16.448998,16.811,33.259997999999996
2022-01-06 17:26:00+00:00,16.268999,16.239,32.507999
2022-01-06 17:27:00+00:00,16.035002,16.555,32.590002
2022-01-06 17:28:00+00:00,15.825004,16.241,32.066004
2022-01-06 17:29:00+00:00,16.784,16.497,33.281
2022-01-06 17:30:00+00:00,16.778002,16.007,32.785002000000006
2022-01-06 17:31:00+00:00,16.424002,16.292,32.716002
2022-01-06 17:32:00+00:00,16.46,16.457,32.917
2022-01-06 17:33:00+00:00,16.252001,16.47,32.722001
2022-01-06 17:34:00+00:00,16.134001,16.341,32.475001000000006
2022-01-06 17:35:00+00:00,16.44,16.009,32.449
2022-01-06 17:36:00+00:00,16.064999,16.211,32.275999
2022-01-06 17:37:00+00:00,16.455,16.654,33.108999999999995
2022-01-06 17:38:00+00:00,16.455,16.654,33.108999999999995
2022-01-06 17:39:00+00:00,16.769996,16.4,33.169996
2022-01-06 17:40:00+00:00,16.811998,16.234,33.045998
2022-01-06 17:41:00+00:00,16.486004,16.435,32.921003999999996
2022-01-06 17:42:00+00:00,16.694,16.416,33.11
2022-01-06 17:43:00+00:00,16.614,16.019,32.632999999999996
2022-01-06 17:44:00+00:00,16.614,16.019,32.632999999999996
2022-01-06 17:45:00+00:00,16.483,16.223,32.706
2022-01-06 17:46:00+00:00,16.802002,16.483,33.285002000000006
2022-01-06 17:47:00+00:00,16.802002,16.483,33.285002000000006
2022-01-06 17:48:00+00:00,16.523,16.456,32.979
2022-01-06 17:49:00+00:00,16.523,16.456,32.979
2022-01-06 17:50:00+00:00,16.456004,16.424,32.880004
2022-01-06 17:51:00+00:00,16.186001,16.503,32.689001000000005
2022-01-06 17:52:00+00:00,16.570998,16.192,32.762997999999996
2022-01-06 17:53:00+00:00,16.421002,16.396,32.817002
2022-01-06 17:54:00+00:00,16.401,16.236,32.637
2022-01-06 17:55:00+00:00,16.756,16.18,32.936
2022-01-06 17:56:00+00:00,16.481998,16.449,32.930998
2022-01-06 17:57:00+00:00,15.848002,16.567,32.415002
2022-01-06 17:58:00+00:00,16.048002,16.483,32.531002
2022-01-06 17:59:00+00:00,16.035002,16.702,32.737002000000004
2022-01-06 18:00:00+00:00,16.163,16.327,32.49
2022-01-06 18:01:00+00:00,16.163,16.327,32.49
2022-01-06 18:02:00+00:00,16.043001,16.273,32.316001
2022-01-06 18:03:00+00:00,16.306999,16.608,32.914999
2022-01-06 18:04:00+00:00,16.169001,15.966,32.135001
2022-01-06 18:05:00+00:00,16.015997,15.852,31.867997
2022-01-06 18:06:00+00:00,16.324003,16.362,32.686003
2022-01-06 18:07:00+00:00,16.448,16.582,33.03
2022-01-06 18:08:00+00:00,15.814,16.668,32.482
2022-01-06 18:09:00+00:00,15.814,16.668,32.482
2022-01-06 18:10:00+00:00,15.462,16.209,31.671
2022-01-06 18:11:00+00:00,16.140001,15.811,31.951001
2022-01-06 18:12:00+00:00,15.756999,15.961,31.717999
2022-01-06 18:13:00+00:00,15.457,16.074,31.531000000000002
2022-01-06 18:14:00+00:00,15.014999,16.237,31.251998999999998
2022-01-06 18:15:00+00:00,15.421003,16.712,32.133003
2022-01-06 18:16:00+00:00,14.491001,16.228,30.719001000000002
2022-01-06 18:17:00+00:00,15.493002,16.288,31.781002
2022-01-06 18:18:00+00:00,15.82,16.186,32.006
2022-01-06 18:19:00+00:00,15.748999,16.292,32.040999
2022-01-06 18:20:00+00:00,15.531,16.529,32.06
2022-01-06 18:21:00+00:00,16.112,16.088,32.2
2022-01-06 18:22:00+00:00,16.112,16.088,32.2
2022-01-06 18:23:00+00:00,16.551002,16.623,33.174002
2022-01-06 18:24:00+00:00,16.551002,16.623,33.174002
2022-01-06 18:25:00+00:00,15.814,16.532,32.346000000000004
2022-01-06 18:26:00+00:00,15.397001,16.384,31.781001
2022-01-06 18:27:00+00:00,15.535999,16.238,31.773999
2022-01-06 18:28:00+00:00,15.554002,16.249,31.803002
2022-01-06 18:29:00+00:00,15.757002,16.066,31.823002
2022-01-06 18:30:00+00:00,16.291,16.268,32.559
2022-01-06 18:31:00+00:00,16.281002,16.446,32.727002
2022-01-06 18:32:00+00:00,16.281002,16.446,32.727002
2022-01-06 18:33:00+00:00,16.158001,16.274,32.432001
2022-01-06 18:34:00+00:00,15.784,16.047,31.831000000000003
2022-01-06 18:35:00+00:00,15.784,16.047,31.831000000000003
2022-01-06 18:36:00+00:00,15.806001,16.003,31.809001000000002
2022-01-06 18:37:00+00:00,16.044003,15.978,32.022003
2022-01-06 18:38:00+00:00,16.133001,15.938,32.071001
2022-01-06 18:39:00+00:00,15.658997,15.947,31.605997
2022-01-06 18:40:00+00:00,16.322001,16.106,32.428001
2022-01-06 18:41:00+00:00,16.322001,16.106,32.428001
2022-01-06 18:42:00+00:00,16.414,16.485,32.899
2022-01-06 18:43:00+00:00,15.292998,16.723,32.015997999999996
2022-01-06 18:44:00+00:00,15.292998,16.723,32.015997999999996
2022-01-06 18:45:00+00:00,15.555,16.423,31.977999999999998
2022-01-06 18:46:00+00:00,15.063999,17.062,32.125999
2022-01-06 18:47:00+00:00,15.608,16.204,31.812
2022-01-06 18:48:00+00:00,14.932001,16.06,30.992001
2022-01-06 18:49:00+00:00,15.490999,15.803,31.293999
2022-01-06 18:50:00+00:00,14.796,15.366,30.162
2022-01-06 18:51:00+00:00,15.623998,16.088,31.711998
2022-01-06 18:52:00+00:00,15.750002,16.191,31.941001999999997
2022-01-06 18:53:00+00:00,15.916001,16.266,32.182001
2022-01-06 18:54:00+00:00,15.634001,15.079,30.713001
2022-01-06 18:55:00+00:00,15.800002,15.805,31.605002
2022-01-06 18:56:00+00:00,15.800002,15.805,31.605002
2022-01-06 18:57:00+00:00,15.529001,16.113,31.642001
2022-01-06 18:58:00+00:00,14.556002,15.108,29.664002
2022-01-06 18:59:00+00:00,14.556002,15.108,29.664002
2022-01-06 19:00:00+00:00,14.527999,14.777,29.304999
2022-01-06 19:01:00+00:00,13.985001,14.077,28.062001000000002
2022-01-06 19:02:00+00:00,13.985001,14.077,28.062001000000002
2022-01-06 19:03:00+00:00,14.09,14.147,28.237000000000002
2022-01-06 19:04:00+00:00,14.09,14.147,28.237000000000002
2022-01-06 19:05:00+00:00,13.687999,14.166,27.853999
2022-01-06 19:06:00+00:00,13.687999,14.166,27.853999
2022-01-06 19:07:00+00:00,13.820001,14.181,28.001001
2022-01-06 19:08:00+00:00,14.484,14.528,29.012
2022-01-06 19:09:00+00:00,14.803002,14.551,29.354002
2022-01-06 19:10:00+00:00,13.578999,14.427,28.005999
2022-01-06 19:11:00+00:00,13.938003,12.903,26.841003
2022-01-06 19:12:00+00:00,13.631,13.647,27.278
2022-01-06 19:13:00+00:00,13.639,13.501,27.14
2022-01-06 19:14:00+00:00,13.079,13.371,26.450000000000003
2022-01-06 19:15:00+00:00,12.438001,13.692,26.130001
2022-01-06 19:16:00+00:00,12.461997,13.447,25.908997
2022-01-06 19:17:00+00:00,12.319999,13.687,26.006999
2022-01-06 19:18:00+00:00,12.162999,13.595,25.757998999999998
2022-01-06 19:19:00+00:00,12.485,13.751,26.235999999999997
2022-01-06 19:20:00+00:00,12.188003,13.9,26.088003
2022-01-06 19:21:00+00:00,12.285001,13.698,25.983001
2022-01-06 19:22:00+00:00,12.285001,13.698,25.983001
2022-01-06 19:23:00+00:00,11.415999,13.497,24.912999
2022-01-06 19:24:00+00:00,11.969,13.733,25.701999999999998
2022-01-06 19:25:00+00:00,11.969,13.733,25.701999999999998
2022-01-06 19:26:00+00:00,11.317,13.025,24.342
2022-01-06 19:27:00+00:00,11.317,13.025,24.342
2022-01-06 19:28:00+00:00,11.229002,14.172,25.401002
2022-01-06 19:29:00+00:00,10.856001,14.241,25.097001
2022-01-06 19:30:00+00:00,10.952999,13.975,24.927999
2022-01-06 19:31:00+00:00,10.842998,13.978,24.820998
2022-01-06 19:32:00+00:00,10.844001,14.663,25.507001000000002
2022-01-06 19:33:00+00:00,11.702998,15.302,27.004998
2022-01-06 19:34:00+00:00,10.552002,14.508,25.060001999999997
2022-01-06 19:35:00+00:00,10.436998,14.859,25.295998
2022-01-06 19:36:00+00:00,10.271999,14.528,24.799999
2022-01-06 19:37:00+00:00,10.422002,14.194,24.616002
2022-01-06 19:38:00+00:00,10.732999,14.03,24.762999
2022-01-06 19:39:00+00:00,11.626001,13.667,25.293001
2022-01-06 19:40:00+00:00,11.117002,13.375,24.492002
2022-01-06 19:41:00+00:00,11.595,13.421,25.016
2022-01-06 19:42:00+00:00,11.005002,13.35,24.355002
2022-01-06 19:43:00+00:00,11.476001,13.697,25.173001
2022-01-06 19:44:00+00:00,11.282002,13.737,25.019002
2022-01-06 19:45:00+00:00,11.976001,13.109,25.085001
2022-01-06 19:46:00+00:00,11.859001,13.058,24.917001
2022-01-06 19:47:00+00:00,11.859001,13.058,24.917001
2022-01-06 19:48:00+00:00,10.643998,12.919,23.562998
2022-01-06 19:49:00+00:00,10.381001,12.796,23.177000999999997
2022-01-06 19:50:00+00:00,10.381001,12.796,23.177000999999997
2022-01-06 19:51:00+00:00,10.570999,12.317,22.887999
2022-01-06 19:52:00+00:00,9.748,12.904,22.652
2022-01-06 19:53:00+00:00,11.083001,12.236,23.319001
2022-01-06 19:54:00+00:00,10.085001,12.536,22.621001
2022-01-06 19:55:00+00:00,9.374999,12.77,22.144999
2022-01-06 19:56:00+00:00,9.908998,13.115,23.023998
2022-01-06 19:57:00+00:00,10.205998,13.263,23.468998
2022-01-06 19:58:00+00:00,9.489998,13.511,23.000998
2022-01-06 19:59:00+00:00,9.490999,13.324,22.814999
2022-01-06 20:00:00+00:00,11.208,15.159,26.367
2022-01-06 20:01:00+00:00,13.322001,14.268,27.590001
2022-01-06 20:02:00+00:00,13.322001,14.268,27.590001
2022-01-06 20:03:00+00:00,12.105002,14.487,26.592002
2022-01-06 20:04:00+00:00,12.648001,15.719,28.367001000000002
2022-01-06 20:05:00+00:00,12.83,15.596,28.426000000000002
2022-01-06 20:06:00+00:00,12.007999,15.09,27.097999
2022-01-06 20:07:00+00:00,12.698,15.295,27.993000000000002
2022-01-06 20:08:00+00:00,12.570996,14.943,27.513996
2022-01-06 20:09:00+00:00,12.459002,16.516,28.975001999999996
2022-01-06 20:10:00+00:00,13.103001,16.209,29.312001000000002
2022-01-06 20:11:00+00:00,13.103001,16.209,29.312001000000002
2022-01-06 20:12:00+00:00,13.084,16.155,29.239
2022-01-06 20:13:00+00:00,13.478001,15.926,29.404001
2022-01-06 20:14:00+00:00,13.592001,16.31,29.902001
2022-01-06 20:15:00+00:00,13.237999,15.889,29.126998999999998
2022-01-06 20:16:00+00:00,13.549001,15.997,29.546001
2022-01-06 20:17:00+00:00,13.773997,16.011,29.784996999999997
2022-01-06 20:18:00+00:00,13.175,16.226,29.401
2022-01-06 20:19:00+00:00,13.175,16.226,29.401
2022-01-06 20:20:00+00:00,12.661,15.878,28.539
2022-01-06 20:21:00+00:00,12.661,15.878,28.539
2022-01-06 20:22:00+00:00,12.543999,15.152,27.695999
2022-01-06 20:23:00+00:00,12.591999,15.186,27.777999
2022-01-06 20:24:00+00:00,12.771999,14.627,27.398999
2022-01-06 20:25:00+00:00,13.187,15.163,28.35
2022-01-06 20:26:00+00:00,13.071001,14.499,27.570001
2022-01-06 20:27:00+00:00,12.835998,14.981,27.816997999999998
2022-01-06 20:28:00+00:00,12.908001,16.193,29.101001000000004
2022-01-06 20:29:00+00:00,12.692,15.688,28.380000000000003
2022-01-06 20:30:00+00:00,12.154999,15.494,27.648999
2022-01-06 20:31:00+00:00,12.796999,15.58,28.376998999999998
2022-01-06 20:32:00+00:00,12.125002,14.142,26.267001999999998
2022-01-06 20:33:00+00:00,12.651001,14.464,27.115001
2022-01-06 20:34:00+00:00,12.750003,14.074,26.824002999999998
2022-01-06 20:35:00+00:00,12.750003,14.074,26.824002999999998
2022-01-06 20:36:00+00:00,12.312999,13.516,25.828999
2022-01-06 20:37:00+00:00,12.325999,13.032,25.357999
2022-01-06 20:38:00+00:00,11.787001,13.77,25.557001
2022-01-06 20:39:00+00:00,12.790997,13.973,26.763997000000003
2022-01-06 20:40:00+00:00,13.047004,14.521,27.568004000000002
2022-01-06 20:41:00+00:00,12.922002,14.086,27.008002
2022-01-06 20:42:00+00:00,12.567999,14.988,27.555999
2022-01-06 20:43:00+00:00,12.713999,15.492,28.205999
2022-01-06 20:44:00+00:00,14.696,15.813,30.509
2022-01-06 20:45:00+00:00,14.95,16.261,31.211
2022-01-06 20:46:00+00:00,15.069999,15.806,30.875999
2022-01-06 20:47:00+00:00,15.385001,15.998,31.383001
2022-01-06 20:48:00+00:00,14.953999,15.774,30.727998999999997
2022-01-06 20:49:00+00:00,14.835999,15.649,30.484999
2022-01-06 20:50:00+00:00,14.781002,15.409,30.190002
2022-01-06 20:51:00+00:00,14.395997,15.558,29.953997
2022-01-06 20:52:00+00:00,14.336995,15.394,29.730995
2022-01-06 20:53:00+00:00,14.346998,15.941,30.287998
2022-01-06 20:54:00+00:00,13.692001,15.667,29.359001
2022-01-06 20:55:00+00:00,13.692001,15.667,29.359001
2022-01-06 20:56:00+00:00,13.993998,15.248,29.241998
2022-01-06 20:57:00+00:00,13.433998,15.63,29.063998
2022-01-06 20:58:00+00:00,13.457,15.577,29.034
2022-01-06 20:59:00+00:00,13.577001,16.077,29.654001
2022-01-06 21:00:00+00:00,13.241001,15.54,28.781001
2022-01-06 21:01:00+00:00,12.847999,15.234,28.081999
2022-01-06 21:02:00+00:00,13.823999,15.327,29.150999
2022-01-06 21:03:00+00:00,12.975002,15.697,28.672002
2022-01-06 21:04:00+00:00,12.915004,15.268,28.183004
2022-01-06 21:05:00+00:00,13.761001,15.175,28.936001
2022-01-06 21:06:00+00:00,13.519001,15.195,28.714001
2022-01-06 21:07:00+00:00,13.519001,15.195,28.714001
2022-01-06 21:08:00+00:00,13.440001,15.277,28.717001
2022-01-06 21:09:00+00:00,13.440001,15.277,28.717001
2022-01-06 21:10:00+00:00,13.247999,15.419,28.666999
2022-01-06 21:11:00+00:00,13.459003,14.763,28.222003
2022-01-06 21:12:00+00:00,13.493998,15.304,28.797998
2022-01-06 21:13:00+00:00,13.741,14.887,28.628
2022-01-06 21:14:00+00:00,13.299001,14.074,27.373001000000002
2022-01-06 21:15:00+00:00,13.371,14.418,27.789
2022-01-06 21:16:00+00:00,13.436,13.966,27.402
2022-01-06 21:17:00+00:00,12.776,14.61,27.386
2022-01-06 21:18:00+00:00,12.598999,14.477,27.075999
2022-01-06 21:19:00+00:00,12.598999,14.477,27.075999
2022-01-06 21:20:00+00:00,12.189,14.073,26.262
2022-01-06 21:21:00+00:00,12.380001,14.95,27.330001
2022-01-06 21:22:00+00:00,11.954999,14.956,26.910999
2022-01-06 21:23:00+00:00,11.954999,14.956,26.910999
2022-01-06 21:24:00+00:00,11.785002,15.104,26.889001999999998
2022-01-06 21:25:00+00:00,11.238001,14.415,25.653001
2022-01-06 21:26:00+00:00,10.773999,14.009,24.782999
2022-01-06 21:27:00+00:00,10.899001,14.164,25.063001
2022-01-06 21:28:00+00:00,11.233,13.738,24.971
2022-01-06 21:29:00+00:00,11.165,13.463,24.628
2022-01-06 21:30:00+00:00,11.107002,13.437,24.544002
2022-01-06 21:31:00+00:00,10.523999,13.222,23.745998999999998
2022-01-06 21:32:00+00:00,11.088001,13.693,24.781001
2022-01-06 21:33:00+00:00,11.116001,13.655,24.771001
2022-01-06 21:34:00+00:00,11.164,13.349,24.512999999999998
2022-01-06 21:35:00+00:00,10.209002,13.213,23.422002
2022-01-06 21:36:00+00:00,10.225998,13.324,23.549998000000002
2022-01-06 21:37:00+00:00,10.086,14.318,24.404
2022-01-06 21:38:00+00:00,9.857998,13.917,23.774998
2022-01-06 21:39:00+00:00,9.857998,13.917,23.774998
2022-01-06 21:40:00+00:00,9.648,14.317,23.965
2022-01-06 21:41:00+00:00,9.466002,14.378,23.844002
